"country_name","sub_country_name","set_description","set_text","set_designer","set_start_year","set_start_month","set_start_day","set_end_year","set_end_month","set_end_day","set_perf_info","set_type_number","set_watermark_number","sg_number","stamp_prefix","stamp_sg_number","stamp_pre_suffix","stamp_suffix","stamp_description","variety_description","stamp_issue_price","stamp_type_number","stamp_unused","stamp_used","variety_flag"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","89","NULL","89","NULL","NULL","dp green (Plate No. 1 = Plate 2) (1.12.62)","NULL","1s.","25","4500.00","450.00","S"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90 a","NULL","90","NULL","a","green (Plate No. 1 = Plate 2)","“K” in lower left corner in white circle (stamp KD)","1s.","NULL","18000.00","2300.00","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90 ab","NULL","90","NULL","ab","green (Plate No. 1 = Plate 2)","“K” normal (stamp KD)","1s.","NULL","-1","2000.00","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90 b","NULL","90","NULL","b","green (Plate No. 1 = Plate 2)","On azure paper","1s.","NULL","NULL","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90 c","NULL","90","NULL","c","green (Plate No. 1 = Plate 2)","Error. Watermark W 20b (stamp TF)","1s.","NULL","NULL","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90 d","NULL","90","NULL","d","green (Plate No. 1 = Plate 2)","Thick paper","1s.","NULL","-1","350.00","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90 da","NULL","90","NULL","da","green (Plate No. 1 = Plate 2)","Thick paper, “K” in circle as No. 90a","1s.","NULL","-1","3300.00","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90 s","NULL","90","NULL","s","green (Plate No. 1 = Plate 2)","Opt. “SPECIMEN” (2, 5, 8)","1s.","NULL","525.00","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90 Wi","NULL","90","NULL","Wi","green (Plate No. 1 = Plate 2)","Watermark inverted","1s.","NULL","-1","425.00","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90 Wj","NULL","90","NULL","Wj","green (Plate No. 1 = Plate 2)","Watermark reversed","1s.","NULL","NULL","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90 Wk","NULL","90","NULL","Wk","green (Plate No. 1 = Plate 2)","Watermark inverted and reversed","1s.","NULL","-1","425.00","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","90","NULL","90","NULL","NULL","green (Plate No. 1 = Plate 2)","NULL","1s.","NULL","3000.00","275.00","S"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","91 a","NULL","91","NULL","a","deep green (Plate No. 2 = Plate 3)","Imperf","1s.","NULL","7000.00","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","91 as","NULL","91","NULL","as","deep green (Plate No. 2 = Plate 3)","Opt. “SPECIMEN” (2)","1s.","NULL","4000.00","NULL","V"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","91","NULL","91","NULL","NULL","deep green (Plate No. 2 = Plate 3)","NULL","1s.","NULL","32500.00","NULL","S"
